"market_price_1","market_price_2","market_price_3","market_price_4","market_price_5","market_price_6","market_price_7","market_price_8","market_price_9","market_price_10","market_price_11","market_price_12","market_price_13","market_price_14","total_bitcoins_1","total_bitcoins_2","total_bitcoins_3","total_bitcoins_4","total_bitcoins_5","total_bitcoins_6","total_bitcoins_7","total_bitcoins_8","total_bitcoins_9","total_bitcoins_10","total_bitcoins_11","total_bitcoins_12","total_bitcoins_13","total_bitcoins_14","trade_volume_1","trade_volume_2","trade_volume_3","trade_volume_4","trade_volume_5","trade_volume_6","trade_volume_7","trade_volume_8","trade_volume_9","trade_volume_10","trade_volume_11","trade_volume_12","trade_volume_13","trade_volume_14","hash_rate_1","hash_rate_2","hash_rate_3","hash_rate_4","hash_rate_5","hash_rate_6","hash_rate_7","hash_rate_8","hash_rate_9","hash_rate_10","hash_rate_11","hash_rate_12","hash_rate_13","hash_rate_14","n_unique_addresses_1","n_unique_addresses_2","n_unique_addresses_3","n_unique_addresses_4","n_unique_addresses_5","n_unique_addresses_6","n_unique_addresses_7","n_unique_addresses_8","n_unique_addresses_9","n_unique_addresses_10","n_unique_addresses_11","n_unique_addresses_12","n_unique_addresses_13","n_unique_addresses_14","output_price"
127.56,124.1,123.5,123.02,124.18,125.6,128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,1.17132e7,1.172185e7,1.173135e7,1.1742025e7,1.17524e7,1.1761075e7,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.986807429,1091.76512683,1046.97476265,1237.33381041,1583.13830535,1302.02028851,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,61057.0,66398.0,58758.0,62037.0,66539.0,66494.0,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,139.24
124.1,123.5,123.02,124.18,125.6,128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,1.172185e7,1.173135e7,1.1742025e7,1.17524e7,1.1761075e7,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.76512683,1046.97476265,1237.33381041,1583.13830535,1302.02028851,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,66398.0,58758.0,62037.0,66539.0,66494.0,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,143.33
123.5,123.02,124.18,125.6,128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,1.173135e7,1.1742025e7,1.17524e7,1.1761075e7,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.97476265,1237.33381041,1583.13830535,1302.02028851,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,58758.0,62037.0,66539.0,66494.0,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,165.05
123.02,124.18,125.6,128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,1.1742025e7,1.17524e7,1.1761075e7,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.33381041,1583.13830535,1302.02028851,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,62037.0,66539.0,66494.0,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,177.07
124.18,125.6,128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,1.17524e7,1.1761075e7,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.13830535,1302.02028851,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,66539.0,66494.0,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,199.95
125.6,128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,1.1761075e7,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.02028851,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,66494.0,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,172.81
128.1,127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,1.176955e7,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.83754813,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,54587.0,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,189.06
127.11,116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,1.177855e7,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.97713948,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,69975.0,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,202.09
116.95,121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,1.1788075e7,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,1538.75125006,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,72720.0,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,201.61
121.51,123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,1.17978e7,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,1560.94477771,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,55710.0,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,204.15
123.6,126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,1.1806675e7,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1439.61095645,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,58652.0,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,225.1
126.08,126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,1.181515e7,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,1721.88761458,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,69133.0,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,258.23
126.84,129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,1.182445e7,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,1665.43228295,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,67974.0,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,325.56
129.74,139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,1.18351e7,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,2154.71182371,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,57180.0,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,296.91
139.24,143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,1.184775e7,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2333.48704052,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,70171.0,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,353.95
143.33,165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,1.18577e7,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,0.0,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2382.30967541,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,68607.0,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,416.5
165.05,177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,1.18675e7,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,0.0,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2914.66937941,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,75457.0,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,433.53
177.07,199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,1.1877925e7,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,0.0,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,2675.10751261,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,73341.0,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,583.16
199.95,172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,1.1889425e7,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,0.0,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,2808.19743861,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,87179.0,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,595.0
172.81,189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,1.190065e7,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,0.0,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,3194.15822401,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,82770.0,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,761.0
189.06,202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,1.191005e7,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,0.0,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,3439.67205279,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,54418.0,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,833.16
202.09,201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,1.191845e7,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,8.60400366e6,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,3051.008544,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,70275.0,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,844.9
201.61,204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1.1928575e7,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,4.8221021574e6,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,4061.53366685,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,77578.0,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,1009.0
204.15,225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1.193875e7,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,2.7627202422e6,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,4216.99907037,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,69196.0,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,1119.96
225.1,258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,1.194865e7,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.84787530708e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,3886.63508789,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,77104.0,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,992.27
258.23,325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,992.27,1.195695e7,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.2067325e7,4.2364952248e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,8.48634654528e7,4114.54971625,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,5731.96940766,101631.0,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,144106.0,1151.0
325.56,296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,992.27,1151.0,1.1964125e7,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.2067325e7,1.20765e7,4.80932405144e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,8.48634654528e7,1.01136271972e8,3377.99452013,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,5731.96940766,6224.2857985,107930.0,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,144106.0,150637.0,894.0
296.91,353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,992.27,1151.0,894.0,1.1971875e7,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.2067325e7,1.20765e7,1.208605e7,3.7159240783e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,8.48634654528e7,1.01136271972e8,1.98491561119e8,4266.94044648,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,5731.96940766,6224.2857985,7419.91131912,97886.0,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,144106.0,150637.0,140744.0,722.99
353.95,416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,992.27,1151.0,894.0,722.99,1.1981475e7,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.2067325e7,1.20765e7,1.208605e7,1.2095325e7,2.5685704033e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,8.48634654528e7,1.01136271972e8,1.98491561119e8,1.11429318081e8,4800.30800229,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,5731.96940766,6224.2857985,7419.91131912,6294.61671148,95747.0,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,144106.0,150637.0,140744.0,95996.0,936.98
416.5,433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,992.27,1151.0,894.0,722.99,936.98,1.19904e7,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.2067325e7,1.20765e7,1.208605e7,1.2095325e7,1.2105225e7,2.84124227191e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,8.48634654528e7,1.01136271972e8,1.98491561119e8,1.11429318081e8,7.35064806474e7,4292.33890152,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,5731.96940766,6224.2857985,7419.91131912,6294.61671148,9076.0276243,113020.0,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,144106.0,150637.0,140744.0,95996.0,128388.0,845.75
433.53,583.16,595.0,761.0,833.16,844.9,1009.0,1119.96,992.27,1151.0,894.0,722.99,936.98,845.75,1.1999375e7,1.20083e7,1.201625e7,1.20241e7,1.203245e7,1.204105e7,1.204975e7,1.2058375e7,1.2067325e7,1.20765e7,1.208605e7,1.2095325e7,1.2105225e7,1.2113325e7,2.89267645714e7,1.75916009815e8,1.11526383023e8,7.2766196505e7,4.22685272004e7,9.17806046445e7,1.33069241488e8,7.84262667596e7,8.48634654528e7,1.01136271972e8,1.98491561119e8,1.11429318081e8,7.35064806474e7,4.63420285848e7,4978.09718756,4968.7979297,4938.50038135,5029.39302641,5211.17831652,4968.7979297,5514.15380003,5626.4730382,5731.96940766,6224.2857985,7419.91131912,6294.61671148,9076.0276243,7495.62480415,97096.0,130894.0,141505.0,140082.0,103353.0,145494.0,180643.0,150747.0,144106.0,150637.0,140744.0,95996.0,128388.0,113825.0,864.7
